"","Attrition","Gender","MonthlyIncome","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","dummy_PerformanceRating","PercentSalaryHike15.17","PercentSalaryHike18.22","PercentSalaryHike23.","TotalWorkingYears10","TotalWorkingYears11.13","TotalWorkingYears14.19","TotalWorkingYears2.6","TotalWorkingYears26.","YearsAtCompany12.14","YearsAtCompany15.19","YearsAtCompany20.21","YearsAtCompany22.","YearsAtCompany3.5","YearsAtCompany6.11","YearsSinceLastPromotion11.","YearsSinceLastPromotion3.7","YearsSinceLastPromotion8.10","YearsWithCurrManager12.","YearsWithCurrManager3.6","YearsWithCurrManager7.11","DistanceFromHome11.14","DistanceFromHome15.19","DistanceFromHome20.","DistanceFromHome4.7","DistanceFromHome8.10","Age21.23","Age24.27","Age28.33","Age33.38","Age39.41","Age42.45","Age46.50","Age50.57","Age58.","ActualWorkingHours"
"MaritalStatusSingle",0.171302680174667,-0.00882817349342861,-0.0538663217563478,-0.00190931689750288,0.0156015627893317,0.000683179564836657,0.0112363639745912,-0.0221795068970349,-0.034469708868285,0.0403705298432118,-0.00697256861459348,-0.019022207256491,0.0347259295754935,-0.0258898561166501,0.0290332624000803,-0.00590189272605026,0.0216493920869652,-0.0159898303801875,-0.00748576473714378,-0.00439951207353391,0.0449583910677023,-0.0251350638654581,-0.0111101553969322,-0.0440144344795745,-0.00945689513710958,0.0244935969724165,-0.0447617636798464,-0.0394798122539373,0.0245328903889379,0.0174321857520886,-0.00300236121856684,0.0350487597758308,-0.0261600355597819,0.0514232358908934,0.032284290607136,-0.0386271499129562,-0.000987834729794642,-0.63250374175747,1,0.0495344239735701,-0.0336941715086937,-0.025263346310438,-0.0560562429759652,-0.0428448835315178,0.0198148158474811,0.0324329728628292,0.0214838972699514,-0.0120452340274692,0.0176716833302515,0.00357200737958591,0.0226658127589209,-0.0351330691357535,0.00520838764660989,-0.00790210697895839,0.00651505826413609,0.00512083016234634,0.0216502534001328,-0.0499529166836285,0.00836444645738832,0.0184745777227342,0.00308558452153537,0.0588112728497517,0.00882246405452629,-0.037508086134772,0.0179128728956257,-0.0575655786143356,-0.0428806408268242,-0.00833208404482659,0.0106270488296193,-0.0215875644380671,-0.0171195913143164,0.0265743383721997,-0.0616196636431095,-0.0088300978416515,-0.0272441422481041,-0.0207549566992974,-0.0489431752786998,-0.00869893306013449,0.00668014461887695,-0.00137205781850298,-0.0364878576650781,-0.0352123280322262,0.0585964293949784,-0.0564999410190726,-0.0136126201096031,-0.000626439741460674,0.0711298928558164,-0.0127494163357635,0.0085858388705238,-0.00261193551863244,-0.011780997491822,-0.0394472192545585,-0.0342772646711493,-0.0464534694796199,-0.00340030951805878,-0.0263284089719704
"NumCompaniesWorked1",0.0539333399569812,-0.0140701109930925,0.0313032551048015,-0.00221089757012492,0.0347071441638729,-0.0304998809287933,0.00553358788363939,0.0214307015150204,0.0159444401245176,-0.0014268029967651,0.00642609358636569,0.00778363123467554,0.022867605533208,-0.0146373357642488,0.0493351854130142,-0.039071724650362,0.0300633382758587,-0.0397063568980944,0.00098518583791882,0.00151055014645484,0.021291230521184,-0.0302426769491429,0.00113031358722526,0.0476375583440727,-0.0511969566001172,-0.0322465970702328,-0.0379180746026487,-0.00137088908705994,0.0166658851882298,0.0366363805471749,-0.0130397134677035,0.0367614174839027,0.0266857081383032,-0.0403388725910735,0.000433378841063266,0.00201980339242276,-0.0190591489796343,-0.0349632979049279,0.0495344239735701,1,-0.247398357000561,-0.259760747974803,-0.239931810154299,-0.157981985072542,-0.164993065507797,-0.171769795675597,-0.137189766913582,-0.143599303557398,-0.0192143755531104,0.00569773403940202,0.0264592395512797,0.00539901650961154,-0.00877615002486305,-0.00173797904190714,-0.000271374755923037,0.00443628629594737,0.0500127207126657,-0.0267816743257452,0.00302334375552975,-0.0113311502516535,-0.019257816926097,0.00252168522293251,-0.0122625977983155,0.00324162121146479,0.0823655318989543,-0.0942501037085762,-0.146974097102951,-0.00814363081207192,-0.0775608141105131,0.00690832510463111,0.00985972912457275,0.0370466886288773,0.0423439951531928,-0.173729832722866,0.139442534694781,0.0172389144760324,0.0337338822675852,0.108032457049984,0.000254499039682107,-0.0319103357110319,0.129915225391775,0.00575112987650782,0.0238813390980384,-0.0238094914721631,0.0455786673597817,-0.0191103952082254,0.139523715639575,0.156151097549958,0.122317836306552,-0.00669178701568205,-0.0820390960718514,-0.0763755616324925,-0.116810740685273,-0.17279922093615,-0.0863853330344036,0.0125708053999203
"NumCompaniesWorked2",-0.0465057568266935,-0.0122016528296085,-0.00842520784369759,-0.0251544065831411,-0.0316464003983424,0.0489764492220715,-0.00833498714804151,0.0111559383719971,-0.0218874060578728,-0.047766605813249,-0.0212011181451554,0.000515486852471405,-0.015917881375442,0.00220709943459646,-0.00012698358698152,0.00587825975305007,-0.00265736949380218,-0.0119412051311441,-0.0191782057174316,0.000358170273673746,-0.00690407491689372,0.00356021265783257,-0.024141512535308,0.0322529771981446,0.0105467787761976,0.012594393813411,0.024774769106843,-0.0301763110314294,-0.0293220385900395,-0.0514396531220232,-0.0207681421478554,0.0162289821642962,0.000246790376035013,-0.0285185008938224,0.00136005610382299,0.0188264204867944,0.010372604753491,0.0101039397676702,-0.0336941715086937,-0.247398357000561,1,-0.115759620166118,-0.106923064495968,-0.0704029947852659,-0.0735274083637866,-0.0765473862330717,-0.0611371634567936,-0.0639935054296038,0.019668788779561,0.00181392535846437,0.023840752897336,0.000888892861511068,0.0185318129969343,-0.00971633196946799,-0.0271260593930144,0.00183358139644611,0.00428542169393768,0.0309206404330694,0.0146515573970115,-0.0699543925632835,-0.00589964668187827,0.00678470330722243,0.021665654107538,-0.0349958165294343,-0.0307103834921552,0.0448329192769146,0.123357781679752,-0.0258910087647563,-0.0249152927516492,-0.0665363536617436,0.0156369493842449,-0.0275749372375521,-0.0269948611438103,0.0975203214502409,-0.0513266665184091,-0.0312585258035789,-0.019957036434471,-0.0423931450934007,0.0211448655790462,0.0158104951845599,-0.0689900250496251,0.0295773687034783,0.00541568631375269,-0.0368293575936966,-0.0127561250119759,0.0438698015747991,-0.0303667171786871,-0.062006566987972,-0.0798941868582335,-0.0154779429676228,0.0726821393733186,-0.0074042475565586,0.0812874981577875,0.0980470233462378,0.00199213495521641,-0.0121361257444463
"NumCompaniesWorked3",-0.0555217209853305,0.0238402737543436,0.0442471898097869,-0.00226349221945827,0.0184487685551689,0.00407270401491023,-0.000725440877815867,0.00203097620749913,-0.033976654156154,0.0403200213504173,-0.0383962226473092,0.0237220943996438,0.0378955676581406,-0.0458112748433426,0.0264308521936551,0.00301245269151977,0.00445443166361358,0.0269552883178804,0.0232566094335974,-0.0303220374120924,0.0222252242905321,-0.0355832759108734,0.0179731460375159,-0.035026222382384,0.0062570848714101,0.00717710904922401,-0.0240863248449595,0.0117480235234048,-0.0346717064499167,-0.00680114154728186,0.0176050249083443,-0.033539643358316,-0.0194463738813495,0.0708730079760976,0.0204112907166632,-0.0154800969980008,-0.000382748464671709,0.041467321296196,-0.025263346310438,-0.259760747974803,-0.115759620166118,1,-0.112265964681277,-0.0739210025757987,-0.077201541775731,-0.0803724266583298,-0.0641921615856103,-0.0671912337553876,0.0512992550314115,-0.00361347867846085,-0.00988860689096128,-0.037051149330351,-0.0200722934583188,-0.020527879354337,0.0327102600863313,0.0783948496720496,-0.0130716548482302,0.00917487455971477,-0.0299962326899766,0.0490999257544586,-0.0429978309353108,0.000823802325463495,-0.0181376033909592,-0.000476630639233671,-0.0303099182742521,0.048003868104923,0.0407048897921522,-0.0104783626254256,0.0269850174215548,0.0466403262511948,-0.0640375630000088,-0.00408770111253646,-0.0316327271556748,0.0208269191645185,-0.0137530457588964,-0.0112635345797852,0.000233678660603115,-0.0457511039867905,-0.00554450596404935,0.0281372330681569,-0.0410691872468509,0.00537312495444119,-0.00909797877752355,0.00377215036590593,0.006754146175534,-0.0423939262462778,-0.047562760479368,-0.0844287092907658,-0.0567614861903198,-0.00540527900899772,0.0399879957988708,0.0248804694359295,0.0466558500848874,0.0998801236449919,0.0296057584929916,0.0129189838868776
"NumCompaniesWorked4",-0.0352897758351567,0.0285368619525473,-0.0723280627193288,-0.00065589876878155,0.037774649592881,-0.0443297079538928,0.0217664134769899,-0.0177540934398425,-0.00851217190779225,0.0099241835559475,0.00744859751213991,-0.0152231446315735,0.00631688224862915,0.0500563679907449,-0.0654742790941485,0.085203477241808,-0.0204118588729539,0.0269472923605282,-0.0246572424593324,0.0159476498464604,-0.0225562511041079,0.0177346751032139,0.00145141965799544,-0.0428458000463888,0.0500915461303139,0.0168208254541449,0.0084502326590819,-0.00738633192668989,0.0155395330723025,-0.0406153256517657,-0.0044426485550819,-0.0128231265057769,-0.00173713065740296,0.00322946679224098,-0.0313109510999504,0.0463522551789742,0.00123786422595903,0.0416045540861332,-0.0560562429759652,-0.239931810154299,-0.106923064495968,-0.112265964681277,1,-0.0682782140670166,-0.0713083320300209,-0.0742371661806934,-0.0592920279412142,-0.0620621647693844,-0.015091205033189,-0.0225195039424623,0.0187737345721986,0.0124681027791362,-0.0147659115353609,0.0418935288038443,0.00654300379758419,-0.0161398135685189,-0.0382083324011184,-0.0232180778048612,0.00458217932655281,0.0121881881173401,-0.0181039766607673,0.00502536611078021,-0.0256385917408788,-0.028045338139657,-0.028801548442542,0.109444861395537,0.0435438513528051,-0.0978811011649505,0.0851769974744795,-0.031428954200215,-0.0110584078195871,-0.0543268601370389,-0.0241136340383633,0.0176495213819918,-0.00245148099519871,-0.00122943350167492,-0.0326143859560403,-0.0258751000806401,-0.0224606545679754,-0.0474445680797365,-0.0378742194805178,-0.0251094032510774,-0.0142861291708474,0.0472062629411807,-0.0435110476007969,0.0195891675685256,-0.0561770431468255,-0.0876238456443815,-0.066613485668916,0.0204243531848559,-0.00459224176025985,0.0957287257081282,0.0380217741243066,0.0473944733628234,0.0556277838650707,0.0146345815171382
"NumCompaniesWorked5",0.0470106371656532,0.0107823366120893,-0.0321187824806545,-0.0186692713672206,-0.0184572452687958,0.0225432075322863,-0.000150182224520717,-0.0176318262705073,0.0155394581450934,-0.0210241207290278,0.0395980970806463,-0.0443550089089865,-0.0158394635094526,0.00206267013236034,-0.000581125563682602,-0.0275591811023506,0.00643460564027918,0.0119566993044978,0.0270439542323966,-0.0155271527410745,-0.0139294073096795,0.036112638227473,-0.00907191938839419,0.0241244172418927,-0.0181693136843599,-0.0267949971961864,0.0753725404621195,-0.0329387112939998,0.0562080612718112,0.070153908106968,-0.0167575506791582,0.0231423122881213,0.0340718263446402,0.0044853511559417,-0.00560976176567565,-0.0334352610398995,-0.00681958012299575,-0.010841311655403,-0.0428448835315178,-0.157981985072542,-0.0704029947852659,-0.0739210025757987,-0.0682782140670166,1,-0.0469526397482264,-0.0488811169800446,-0.039040560178768,-0.0408645438962895,-0.0345059209139703,0.00350698179486158,0.00119597196432941,0.0107029544001671,0.0102838406109283,-0.00706920773689739,0.0354445555262132,-0.0248007594089915,-0.0288576870880921,0.0301783440918114,-0.0444170084331804,0.0344762429439432,0.0334037682291796,-0.00235235420963161,-0.0329039566497748,0.0529380807243418,-0.0345889770847903,-0.000960028750201487,0.0371425951117945,0.000503510594230814,0.0325445361692333,0.011054439194508,-0.0121267134505016,-0.0148105888052679,0.0140265912676156,0.0353811690052903,-0.0762998788388294,0.0198878089109596,-0.0545930209494658,-0.0360792452628471,-0.00309148329654614,0.0140878721237278,-0.047217705116633,0.0181004340235466,-0.0286984629953314,-0.0369167994870095,0.00312286054751151,0.0305641963174644,-0.0166803102531224,-0.0331885978370207,-0.00683690435455826,0.004394744092552,-0.0246428227308681,0.0414528996708679,0.0100435879670997,0.0230850039517895,0.0183725483886872,-0.0193836253593372
"NumCompaniesWorked6",0.0374490332680578,0.0161311442539138,0.0236355420520791,-0.00411797713614909,0.0541089211804595,-0.0708309103548165,0.0152446075010042,-0.0172872691348813,-0.0302350146442882,0.0398889185755695,0.0238866119599146,0.0178137635662195,-0.0484815279513958,-0.00775232291652348,0.00235557655879251,-0.0289184120921635,-0.0163949521494251,0.0227715957193837,-0.000488111667659431,-0.000226707699060691,-0.0348232821151796,0.0144087798052183,0.0313447459461905,-0.019688867210913,0.000194057221789106,0.0136024143789959,-0.0215386804903609,-0.00267557740234303,-0.0177218324090696,0.0284658348798266,0.0249192890582548,-0.0172232003902791,-0.0212044108921908,-0.0241614110480891,-0.00317773884009861,-0.0150690667740075,0.0178880690768716,-0.0332556287025999,0.0198148158474811,-0.164993065507797,-0.0735274083637866,-0.077201541775731,-0.0713083320300209,-0.0469526397482264,1,-0.0510504114268438,-0.0407731406848622,-0.0426780709517656,0.00170307008339992,0.0787411877522547,-0.0126458341112715,-0.0193121822657843,0.044231340811254,-0.0146269964687103,-0.00709389310427725,-0.0250037829517915,-0.0315292855692594,-0.024225190569655,0.0123256032546862,0.0236295770361592,0.00627417556852055,0.0357213895190351,0.0120681229608019,0.0152751644445627,-0.0178640653778167,0.0298714750821995,0.0125151197861183,0.0131254675191177,0.00307101779551457,-0.0272180308355585,0.0328009293525985,-0.0172104264128181,-0.0429646714758037,0.0297945993320345,-0.0479595314779018,0.0152751644445627,-0.000516169499527891,-0.0176944990958139,-0.0242897552962749,-0.0254125942335654,-0.0423488092799615,-0.042449550201157,-0.0134476638150253,-0.0125812297678044,0.0202622007169745,0.0125831466470013,-0.0191089638908041,-0.0300588322691895,-0.0291761097709401,0.0185167639251876,0.023700108986893,-0.00602546560412089,0.030921175428647,0.027543309013978,-0.00834711499000061,0.000301099102354393
"NumCompaniesWorked7",0.0459653812244157,-0.0178844099887388,0.0073606554994478,0.00126170585060861,0.00157653901323137,0.0264085077989874,-0.0422919324131791,-0.00627373450038834,0.00100563719948829,-0.0097139926374083,-0.00954035518994293,0.00138268419175236,-0.0305917837128843,0.0132611883650278,-0.0405912920877265,0.0357155297773159,-0.00768271558410533,0.00475271289853923,0.016389103979346,0.00471664584617866,0.0299706421576703,-0.00909316222996954,-0.020167016873501,0.0141511480174889,-0.00513572409646446,0.0510712663861459,-0.0129700649723285,0.0212826563616216,-0.00575497794405372,0.00702269538066414,-0.00614258314526436,-0.000372014054171697,-0.0189129655537286,0.0380492691271212,-0.0035858663223964,-0.00573502975949523,0.0131077758902796,-0.0412943523513826,0.0324329728628292,-0.171769795675597,-0.0765473862330717,-0.0803724266583298,-0.0742371661806934,-0.0488811169800446,-0.0510504114268438,1,-0.0424478084756853,-0.0444309795969395,-0.0145228413651048,-0.00176606012573731,-0.00279787817859295,0.0219985115879895,0.0142005529857502,-0.0306629852020255,-0.0158116382888461,0.00210541393405194,-0.00304160807757651,0.00799274854038422,-0.0128048390126279,0.020772296649253,-0.00708807430533694,-0.00126429553022184,-0.00509989668073861,-0.0196103405098906,0.00995964694431571,-0.0265330515044882,0.052839958862075,-0.00986679096582725,0.0137763741961479,0.0696089366707239,0.00729745495292073,0.0193946333739603,0.00640576322272829,-0.0125430286671721,-0.0285733241988168,0.0212371141398361,0.0081298886014778,-0.0199554027958639,0.0079633279307491,0.0141663803999477,0.00629925025481655,0.00368671091905705,-0.025755529803898,-0.0252819602124871,0.025204649736253,-0.0378014567680286,-0.0402177569401234,-0.0453742973713618,-0.0315992653144092,-0.00680731558721354,0.0429770124625721,-0.00806560800926353,0.0377565529441391,0.0424693763824663,0.0574184751827225,-0.0241577520630913
"NumCompaniesWorked8",-0.0169907575579363,0.0407611040275244,-0.014478816647335,0.0232799399934177,0.00867982541858846,-0.0184944161731234,0.0250852983500641,0.00161005330914006,-0.00354237180071294,0.028299387852472,0.0365576190691476,-0.00995120872515553,-0.0246803339837237,-0.00911716705558725,-0.0175129202476642,0.0266381249606607,-0.0485412942983576,0.0315135657247465,0.0163382419369523,-0.00811242490310139,0.0374047667741688,-0.0141543265190784,-0.0329039522931012,0.0184748841170475,0.00186996527279761,-0.0224026517089431,0.00726397569248483,-0.036510215644621,-0.00365564201969707,0.0066775836401678,0.031466798931708,-0.00412977770774902,0.0314382505142171,-0.0098001313283193,-0.0070782578130107,-0.0450599713084921,0.000553212468090458,-0.0198277165224215,0.0214838972699514,-0.137189766913582,-0.0611371634567936,-0.0641921615856103,-0.0592920279412142,-0.039040560178768,-0.0407731406848622,-0.0424478084756853,1,-0.0354863071861487,0.0505855870305186,-0.00117821427072484,-0.01784436778235,-0.00518150369797382,-0.0549624998888799,0.0548341795417505,0.0435640401904517,-0.0544671702789907,-0.00146296341841574,-0.000600650446090188,0.0155974624716563,0.00979988511784695,0.0372415223673481,0.01372555922816,-0.000578794818746969,0.0351827054891841,-0.0278825602145697,-0.0123901442837034,0.0412726475828654,-0.0219644783684211,0.0547678804590432,0.00377381711184019,-0.00781724897315077,-0.0310633645224203,0.0271296563285255,0.00617184320981775,-0.03588405373187,-0.00247395502195259,-0.0352817532453646,-0.00764125738543531,0.000344811767364556,0.00327339783664912,-0.025096297428627,-0.0139917155665426,-0.0149901905217879,0.00419193891459727,0.0240484292525354,0.00922480680254119,-0.0321212741664015,-0.0103295986593829,-0.0105658278107323,-0.0696387263077972,0.0172934357904003,0.0236782037531933,0.104341670466032,0.0143580724340373,0.0291900412984872,-0.0305358448152745
"NumCompaniesWorked9",0.037768974682876,0.0384839172748772,-0.0276547543474023,0.00803290378297884,-0.0560014290203293,0.0089171242383603,0.00695312703562908,-0.00646728339064978,0.0102079619766295,0.00275078510025327,0.00167050071301955,0.0097778692916701,-0.0102150511402991,-0.0118082229796066,0.011686442277658,-0.0168291288447535,0.00328706380566196,-0.0255502164809354,0.0380380151470244,-0.0212465619169119,-0.0184365447337272,0.0289187680136958,0.0111591725892535,-0.0136436320979225,0.00547427746734958,-0.00774615041449498,0.00366584451346404,0.00380673879983423,-0.0071061180359695,0.00326398155631151,-0.0102231013516257,0.00635493329432254,-0.000477402495514153,-0.0133038191388981,-0.00552203189586803,0.0143320406425172,-0.00343413043964392,0.0137709618472432,-0.0120452340274692,-0.143599303557398,-0.0639935054296038,-0.0671912337553876,-0.0620621647693844,-0.0408645438962895,-0.0426780709517656,-0.0444309795969395,-0.0354863071861487,1,0.0146774513416895,-0.00680114154728186,-0.0318395880499795,0.00881626959525074,-0.0185451458795316,-0.0120310597796525,-0.00387819712314923,-0.0432093707736634,0.0864453832853307,-0.0130025304088067,0.0030824878773903,-0.01282307630816,0.0218154425411611,0.00888114716718002,0.045052951933241,-0.00591686242778782,0.0104382378770585,-0.00308768038502742,-0.000207542200839624,0.011703300893226,0.00945307121926101,0.000356531341696083,-0.00490008234218945,0.0132606410613264,-0.0173146532391273,0.0473978176551442,-0.0643864995997496,-0.00591686242778782,0.00416957491854913,-0.0100914554798355,0.0244219776886069,0.0134414045683156,-0.0620155787347333,-0.0332686361776053,0.0606551073054843,0.0489391098632448,-0.0331641405864232,-0.0283968158434889,-0.0336219872913484,-0.0237125729912938,0.00314115199520698,-0.0199349465198194,0.00274837962147562,0.0213064589732369,0.00672821382583132,0.0379546727068586,0.0256366551678457,0.00911039962044173
