"","Attrition","Gender","MonthlyIncome","PerformanceRating","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","PercentSalaryHike12","PercentSalaryHike13.14","PercentSalaryHike15.18","PercentSalaryHike19.20","PercentSalaryHike21","TotalWorkingYears10.12","TotalWorkingYears13.16","TotalWorkingYears17.22","TotalWorkingYears23.","YearsAtCompany15.","YearsAtCompany2","YearsAtCompany3.4","YearsAtCompany5.6","YearsAtCompany7.14","YearsSinceLastPromotion1.3","YearsSinceLastPromotion4.","YearsWithCurrManager1.2","YearsWithCurrManager3","YearsWithCurrManager4.8","YearsWithCurrManager9.","DistanceFromHome11.","DistanceFromHome3.10","Age26.33","Age34.37","Age38.","ActualWorkingHours"
"YearsAtCompany15.",-0.0674511227157293,0.0198951237458349,0.0103863627369838,0.0240448119285858,-0.0494892596334268,0.00216177307931848,0.0264200487873247,-0.00480813038617585,-0.00704657410641722,0.00708656903726296,-0.0176926889671668,2.21339324806255e-06,0.0307641538012231,-0.0376505026468835,-0.0082816331381874,0.0212538467286038,-0.00162143326166927,0.0105673181566469,-0.00483922451124521,0.00857610256556391,0.00433326734645351,-0.0045275445148829,-0.00172346913597455,0.00723705875268076,-0.00862707993249282,0.0196268118006666,0.0202044514642465,-0.0469238337633129,-0.00244339165038371,-0.0771086077766854,0.0416944487058603,0.0238663620984448,0.0284576316991041,0.0160215861348192,0.00193458588940387,-0.0203996372950999,-0.000686866929473791,-0.0360130823035296,0.010631258186524,-0.0343927088132999,0.0515879160682338,-0.020471056440485,-0.0635813028460501,-0.0505322861651997,-0.00740251266642107,-0.0132536220396132,0.0189302779927209,-0.00524634140949621,-0.00666323961111861,-0.0289117318309248,0.0616877016158126,0.00628854296413784,-0.00557579632384404,-0.00556568147904886,0.0133102879230349,0.00318874541666955,-0.0534526103271261,0.0417348986157889,-0.0298038390977046,0.0150193574635192,0.0191235242759804,-0.0118559944539888,0.0272878560464188,-0.00619013107055204,-0.0139743898119253,-0.036089243510794,-0.188060033735025,-0.0694454598084541,0.323761803167514,0.0298405872065614,1,-0.106685513884493,-0.153547080011623,-0.16634935702796,-0.234542184274779,-0.0958607962298179,0.379208128586565,-0.205623514358671,-0.106838618013408,0.0107544634727231,0.559890293457996,0.0430761486788107,-0.0332207321108028,-0.221752846186364,-0.0302366129112274,0.290326034760724,0.0257392364117715
"YearsAtCompany2",0.0436665032687045,0.0129165747874846,-0.0254148648396675,-0.0257465250561638,0.0176763394532415,-0.043116928372081,0.0331697217963204,-6.52793561378544e-05,-0.0146618960336306,-0.00394064835907318,-0.0100761750604561,-0.0182034932191811,0.0358005659874595,0.0117102616667871,-0.0181345613887195,0.0443838516348047,-0.047783868936765,0.0352166229853776,0.00764798122351276,0.0228820101259762,-0.0111176071375835,-0.0228645359530547,-0.0139749783318781,0.035592326543088,-0.0303363420145998,0.0321646271542445,-0.0485527136263762,-0.00700954795011447,-0.00274782745813076,0.0265558558719866,-0.0098985336291975,0.00226473677137195,0.0468147093382939,-0.0117594070180137,-0.0298307217830001,0.00267019492855844,-0.00606665623115119,0.0119804092617515,5.38711318655121e-05,0.0149434478147179,-0.0827070706771151,0.00654496088654101,2.85742022307317e-05,0.0208629855464307,0.0700726919963466,0.0304892436384963,0.0166072170104181,0.0368332134543339,0.043719389451486,0.028518524159017,-0.0133267594490895,0.00903549392505674,0.00025052531419937,-0.0463328341016551,0.0448939920799566,0.0155866982219297,-0.0143209203607826,-0.0214320083040805,0.0119010959024485,-0.0279148419121249,0.0334446657039487,-0.0256132208888972,0.0298272859904744,0.00253218367548967,-0.00227904074448427,0.0122602048511532,-0.113837131632162,-0.0736453213162316,-0.0554612602224742,0.215998271413394,-0.106685513884493,1,-0.135101269760194,-0.146365592602399,-0.206366326897609,0.31500046664542,-0.161500894588718,0.432329144862176,-0.100669254221962,-0.213778410800733,-0.108859721337031,0.00622249715752284,0.0265909022284537,-0.00378693868136316,-0.0635704000462491,-0.0334898688175931,-0.00210350508968017
"YearsAtCompany3.4",0.00147250377503118,-0.0404249034433637,-0.000870539774564727,-0.0248422432319258,-0.03519081096445,-0.0127446958740142,-0.0030300881212708,0.0610830573224211,-0.0247681034104015,-0.047430330573,0.0197257809016822,-0.00156403604286445,-0.00545938063675671,-0.0383513260270794,0.0244049603415336,-0.017694687532259,-0.0108161212499325,-0.00757184846458557,0.00461459343691881,-0.0171397236203032,0.00716623582124392,0.0147402983407877,0.021523986464421,0.00129061995456254,-0.00988605144879436,-0.0386818959204445,-0.0176039724536147,0.0754377699320881,-0.0241350505082124,0.0605172558393142,-0.0239661516972949,-0.00534664087139015,-0.00909990684929707,0.00487500197921092,0.0214624727623929,0.0223140346954958,-0.0191309914968677,0.0157954994769541,0.0119674092812732,-0.00401525409748441,-0.149736637347142,0.0726445762244032,0.0246009127090374,0.0307291816782043,0.0244753349450056,0.063501478317629,-0.000936932294034867,-0.0104471885780868,0.0268830846341367,-0.0409879141677715,0.0246009127090374,-0.0153379846228509,-0.0117857696844976,0.0145856241700615,-0.0123564431618895,0.0149347650990121,0.0108252866498256,-0.0212431190157003,-0.00248166712354435,0.0132227370948302,-0.034740165314996,-0.018352413252743,-0.00307091014070312,0.00832885253966028,-0.00705434019218605,0.025367434909159,-0.0618762401463415,-0.0973528320009437,-0.0465301847230841,0.198168814360532,-0.153547080011623,-0.135101269760194,1,-0.210656616254401,-0.297012647304291,0.177713214833447,-0.232440093134023,0.457946159030965,0.156744015658042,-0.30768048587662,-0.156676307153353,0.0540038079575068,0.0117842360880951,0.0347620617677313,-0.00737154827925683,-0.0558449911172179,0.0293755253189141
"YearsAtCompany5.6",-0.0700714553999554,-0.00155148912139273,-0.0218353494816547,0.0281782029667067,-0.00748501592413881,0.0069811732271391,-0.0282696474671262,-0.00678481114866014,-0.00286346680417485,0.0413753251002781,-0.0179035907157455,0.000114164430443256,-0.0127888562081261,0.0324733821311143,-0.00246258625889494,-0.025445764723211,0.026142027145481,-0.0295621050185779,0.0264481685114709,0.0469952952665555,-0.0505123599341567,0.00103615412595489,-0.0328880543752382,-0.00186316557237386,-9.93163099540446e-05,0.0307095773692525,0.03800294087114,-0.03207565104268,0.00423522447859248,-0.0236469927469375,0.0334130340833788,-0.00574757351001592,-0.0342209416595869,-0.0108796792272569,0.0166607185719204,-0.0263404185419058,-0.00523138016879095,-0.0046300382359403,-0.0250425798870846,0.0130653275716915,-0.0352226686667812,0.0373003941941608,-0.00498038319816774,-0.00423960282179085,0.0313064194873574,-0.0463065807715246,0.00185288057013506,0.00268665073077257,0.00445517097981004,-0.00115094885516366,-0.0107507211949671,0.00650649586609799,0.0199214192028983,0.00797127548256469,-0.0270984789434938,0.00495579096819932,0.0235378115926306,0.0107511950445186,0.00391641725572661,0.0230469412000876,-0.012168279976026,0.00839417826264597,-0.00238790587302413,0.0268262612743703,0.0210553523773293,-0.023513601300099,-0.0678176961274021,-0.0450935038924196,-0.0882277468808415,0.203053626088251,-0.16634935702796,-0.146365592602399,-0.210656616254401,1,-0.321776636224546,0.0626554185262645,-0.185145917935632,-0.024783980437295,0.334969078276168,0.0361508398593744,-0.169739489376826,-0.0215564998334011,0.013804318106026,0.0545934817221111,0.019919720161098,-0.0540133646215719,0.00795774128567638
"YearsAtCompany7.14",-0.0871325741424542,0.00347130853560559,0.0321297993361461,-0.0297531710997238,0.00146393414166798,0.0296633108657706,-0.00849077213392966,-0.0217560212822856,0.0305914144920164,0.0112642116179919,0.0147523286298872,0.00146393414166798,-0.0256744454161983,0.0321896706580729,0.0122708973372153,-0.00745013369923087,0.0123928558057178,0.0212113529252152,-0.0322783537839292,-0.00848153245266136,0.0175621326630426,0.00596188954615572,-0.00381853844590654,0.00248599779922598,0.0110714557138509,-0.00676484745231319,-0.0154446789143564,-7.27557651140234e-05,0.0257238047380624,0.00539570855010529,-0.0190750567504108,-0.0227384013082042,-0.0361409418612485,-0.0045605805495105,-0.00958748658096386,0.0400598652274061,0.0188773900483669,-0.0244710063103473,0.0498547299045115,-0.0529973287407917,0.121454664165338,-0.0726071341766171,0.0105995091329771,-0.0190700324155479,-0.0834509882968007,-0.0421581893089903,-0.0131246368809707,-0.0225609166476759,-0.04338369400808,0.0241193330833545,-0.0394541456575091,-0.00862925383922316,0.0391475453597507,-0.00633776707169133,-0.0203179297909468,-0.0200339521265501,0.0129453797461287,0.013926674066539,0.0430277782829005,-0.0277073251187556,-0.00182432466477908,0.0219732956674454,-0.0203700890349508,-0.0636249778744392,0.0101974597596097,0.0291860387697497,0.410486572284682,0.241779543870875,-0.0677040794283048,-0.363526915654125,-0.234542184274779,-0.206366326897609,-0.297012647304291,-0.321776636224546,1,-0.110802104806906,0.349436815238131,-0.312219573487229,-0.170542454360989,0.555698513579896,0.0693187594530963,-0.0106235247864637,-0.00780248001639519,0.105228807358116,0.0691960966241335,-0.0468138113263233,-0.0688700696047909
"YearsSinceLastPromotion1.3",-0.0254059507782093,0.0353420141034151,-0.00628561372621962,-0.00556151599577126,-0.000300191505853727,-0.0115596460913123,0.0106490396178557,-0.0169604759900707,-0.00536403233765396,0.00346784236924919,0.0228715082632496,0.0033393483677488,-0.00907741078771249,0.0263421015645202,0.017089500520839,0.0165617499995687,-0.0382900850437997,0.0295320146145727,-0.0194533837145576,0.00515788403917365,-0.0176336675731964,-0.00780343522620541,-0.0167317153005013,0.0296321545614295,-0.0186841606561845,7.31694734776914e-05,0.00664929869019132,-0.0102491129349532,0.0580249377780504,-0.00897438466773922,0.00581042081574669,-0.0246183453632951,-0.00747562022374918,-0.00753467056405087,-0.000332050196043281,0.0427193731669801,-0.0388404117508143,-0.0113823544759979,-0.0160825204823216,0.0244375050008758,-0.0572162068609361,0.0149430161477947,-0.00885077925465126,-0.0322486327990382,0.0264310962386453,0.0113741439613625,0.00179693840491597,-0.00454216997161545,0.0135154401951805,-0.000177321194540572,-0.028810379074524,0.00616601917196427,-0.000161037027521025,-0.00800143318422116,0.0271083513541267,-0.0246010744739934,-0.0109060909502984,-0.0434335564276324,0.0281338111562122,-0.0119764639584204,-0.0191644839019004,0.0156510875445081,-0.0171358415440631,-0.00946428648845728,-0.00701274741070095,0.00666910540093647,-0.0190140813113929,-0.0371707629692533,-0.0596330287553644,0.146877102418652,-0.0958607962298179,0.31500046664542,0.177713214833447,0.0626554185262645,-0.110802104806906,1,-0.41963176127219,0.290870956500084,0.0425944478502656,-0.098826344842064,-0.0725715258510909,-0.00964272156335882,0.0425141546867494,0.0183626526767637,-0.0515854107484312,-0.0143256479055533,-0.00459395142669187
"YearsSinceLastPromotion4.",-0.0400067295852633,0.00809805465058098,0.0651104265994462,0.0124132727211536,-0.0142657266700052,0.0172030756555053,-0.020244154760071,0.0525982107374151,0.0321031974880009,0.0210207569955286,-0.0162641977081329,0.00436420256380606,-0.0108175722616462,-0.0073945585367038,0.0112847120147335,-0.0118944282412932,0.0260630730459258,0.00445670649591771,-0.0141758181250877,-0.00279384688677324,0.0156930469857131,-0.0194840748502474,-0.00900693941887657,0.0283578548710597,-0.00872980977743565,0.0207619738538456,0.00250631992167363,-0.0243457298534424,-0.0239995202185437,-0.0179095481183755,0.0227962603874178,0.00206719362074404,-0.00889914684471212,0.0383539869332282,0.0121564015563985,-0.0123837515708783,0.000170268119510753,-0.042656810177391,0.0779155376004385,-0.0573468521542383,0.0638089925772246,-0.0336444989298874,-0.00966290560129154,-0.024823051798746,-0.0450848595900322,-0.00455580147210974,0.0149764528059975,-0.0400752159269862,-0.00450845261143918,0.00814066092256875,0.0320508160908836,-0.0297788151021262,0.014562603435612,-0.0222153732011526,-0.0010738950305061,0.0406358520787434,-0.0253579172448937,0.0402881479937959,-0.00265317565275447,0.0100680368536785,0.0183719173470716,0.0108106255592131,0.0141904516920414,-0.0400326976659931,0.00185713215311736,-0.0097984584084929,0.0429638570374107,0.15189189366449,0.109541565776955,-0.136073013524183,0.379208128586565,-0.161500894588718,-0.232440093134023,-0.185145917935632,0.349436815238131,-0.41963176127219,1,-0.26649439911152,-0.0895544633569877,0.285731379223659,0.300563757734357,0.0163577655283739,-0.034060009659459,-0.0875388985669562,0.0486477295762944,0.130004699271242,-0.0147895724900591
"YearsWithCurrManager1.2",-0.0293001022246964,-0.0304045479769221,-0.000682439997967658,-0.00639107866569435,-0.00471808823835402,-0.0243699389589629,-0.00274587581926754,0.0171640687527685,-0.0197180418133356,-0.0151755115546559,0.00156634908915251,0.000513080310584879,0.0268893196921818,0.00678847410457859,0.027097626394677,0.00115637231721234,-0.0299604317029785,-0.000789540997956812,0.0244364967685804,-0.0103585221104258,0.0143544542058069,0.0182292452915491,0.0127663084764127,-0.00606324035669963,-0.0154388874605608,-0.00709210341307046,-0.0240171468710016,0.0454960802704564,-0.0249632178650924,0.0279260357113449,-0.0168526273673845,0.0111941571953532,0.0230634042007664,0.0107050283604257,-0.0119411762034582,-0.0179038056592389,-0.0243537351483636,0.0134357549609381,0.0282079956746951,-0.0117190123942988,-0.119666885045869,0.0425925403222739,-0.00563731816258884,0.0429259080732109,0.0305237553284755,0.0620478435382333,-0.00733891675169848,0.0249448998863187,0.032982833709851,-0.00267658664692753,0.0175339609161936,-0.00784844091577921,-0.00677635698514445,-0.023323460257795,-0.029390052538867,0.0227388410468814,0.0585341557386637,-0.0109978242661722,0.017604895413813,-0.00702560234144846,-0.00734311608623682,-0.0289550029493771,0.0570802380819284,-0.0333320003465237,0.010201490365623,0.0075418248423687,-0.100871010186838,-0.113967725079658,-0.100740667048816,0.276408281167305,-0.205623514358671,0.432329144862176,0.457946159030965,-0.024783980437295,-0.312219573487229,0.290870956500084,-0.26649439911152,1,-0.208096977502951,-0.441908917343619,-0.225027781889613,-0.0147454033543156,0.0335896861626806,0.0543272064244265,-0.0179576338089664,-0.106412978847621,0.0314626076352666
"YearsWithCurrManager3",-0.0271021130617864,0.000836492569718525,-0.0269963050485063,-0.022800751758019,-0.0183283182346668,-0.0156521111003781,-0.013772878956742,0.0325122449895682,0.0084026519673503,0.024613897489646,-0.0337952387877401,0.00758545846356204,-0.0158672896308171,-0.0118452530209225,0.0446037893901357,-0.0421026813680471,0.0183201770142314,0.0444833021784526,-0.0212383092416826,0.0139691536412469,-0.0091323074169095,-0.0415754807372277,0.0183635291976139,0.00689054592242807,-0.0175035921836026,0.0593472922450553,0.00929016739612238,0.023206542020823,0.0045298888479236,0.0461180445555397,-0.0126855794437828,-0.0118670160054225,0.00266641335370149,0.00759017587060267,0.0175992677994353,0.0339259942423029,-0.0229224868261516,-0.0016483810361693,-0.0155240733126924,0.00560059566634197,-0.0369472456690878,0.0167614205795123,0.0292437099444819,-0.0117361077213069,0.0192202767961463,0.00153867925579169,0.0388870094631771,-0.0340790451845323,0.0126345466315379,-0.0389174742061767,0.0141073355800869,-0.0313681954926314,0.0132545343665332,0.0462330318237578,-0.0319394479211992,0.0454106333094873,-0.0366560474224186,-0.0248563047283408,-0.0225755221806042,0.0238881030187971,-0.00772789655935249,0.0178901527075648,-0.0521702633789533,0.00629037395325915,0.0214362845041476,0.0119195029354353,-0.0161596200362804,-0.0526347690567654,-0.00314608380208054,0.0894355049479091,-0.106838618013408,-0.100669254221962,0.156744015658042,0.334969078276168,-0.170542454360989,0.0425944478502656,-0.0895544633569877,-0.208096977502951,1,-0.229264796006946,-0.116745660669033,0.0415356057138324,0.027299822058986,-0.00583130892087322,0.0198335536964678,0.00309274318908371,0.0023471971078932
"YearsWithCurrManager4.8",-0.0680822461071206,0.0220867073518435,0.0565388991453823,-0.022290483871607,-0.0384013905318163,0.0347458910851878,0.00172456887418157,-0.00514297042303766,0.0116000539584948,0.0119330463551833,0.0262563505716377,-0.00690899266350092,-0.0176734880684166,0.0280596605138948,-0.0328806170789336,0.0139031236880836,0.0026731372348973,-0.0290377593523671,0.0174382687506123,-0.00117551207923514,0.00973267724462041,-0.00127157128614857,0.0181703327500703,0.00784709927358465,-0.0273696458710606,0.000455849700905052,0.000214679537129203,-0.0360241478055603,0.0276796752881665,-0.0347821570580627,0.00686425912089289,-0.0219552984208985,-0.0524183066735283,-0.00363209332595569,0.00665225911433706,0.0157750297691332,0.0428640288479627,-0.062294603908697,-0.0027184247540386,-0.00798468319940945,0.0727939686823394,-0.0344955052122643,-0.00412569988184836,-0.0582359451954552,-0.0331583441645807,-0.0418250688752444,-0.0363459137345441,0.0134423074938334,-0.0304711582153695,0.0110133865037294,-0.0519523789579122,0.00664868535687519,-0.00330778720438992,-0.0190763804669115,0.0397098906589176,-0.0529418303407762,-0.00235907839365237,0.0356551559604083,0.0198573816349899,-6.55988495493542e-05,0.0174846684759099,0.00445771499124528,0.00706965253536772,-0.022871937062389,-0.00362785328989001,0.0323052863526278,0.240664992105841,0.131124484954939,-0.0282363689514532,-0.176081796493759,0.0107544634727231,-0.213778410800733,-0.30768048587662,0.0361508398593744,0.555698513579896,-0.098826344842064,0.285731379223659,-0.441908917343619,-0.229264796006946,1,-0.247917817595819,-0.0158342166931603,-0.00491427963292779,0.0735551915247322,0.00685947392734842,0.0120770686057669,-0.0461977452214714
"YearsWithCurrManager9.",-0.0839158827176705,-0.00422284371918654,-0.0189724075220107,0.0351427695677182,-0.0323279533767011,0.00575447500971673,0.0200121782266947,-0.0153390454329097,-0.00566606725090322,0.00183720608058236,-0.027321383367446,0.00514817406508433,-0.016502628282717,-0.0183768733915804,0.00757106683274887,0.00233805274236809,-0.00588045859335511,0.0156866834394286,-0.0357161541803,0.0408072161752661,-0.0328630531783427,0.0300335498344858,-0.0557409099259996,0.00650230335302806,0.0175527556473611,-0.000113013263000087,-0.00797131463931726,-0.0183206089243263,0.0111083755809391,-0.0472509100024254,0.0267277244990872,0.0273787906227342,-0.00729097528571811,-0.0205738355834321,-0.0270536389291821,0.0123750232336437,0.00326034155211016,0.0159780854160731,0.0403755089807309,-0.0440585246095777,0.073756103382046,-0.0317070544337883,-0.0479864538733961,-0.0310400585197945,-0.0208428395049973,-0.0472509100024254,0.0494207822257305,-0.0198896371161669,-0.0248420601032521,0.00778461645439178,0.0516130676815082,0.00307687811864118,0.0328145992188603,-0.00289979361774511,-0.0285912332457551,0.0206756968166484,-0.029225231780069,0.0276281073974578,0.0172955093403348,-0.015218798750519,-0.0150946689987488,0.0115104946617125,-0.0220270442085421,-0.00269999277462583,-0.0254421608770815,-0.0400921793645018,-0.0579021065313309,0.0753161718793807,0.21586150796915,-0.0962744294007098,0.559890293457996,-0.108859721337031,-0.156676307153353,-0.169739489376826,0.0693187594530963,-0.0725715258510909,0.300563757734357,-0.225027781889613,-0.116745660669033,-0.247917817595819,1,0.0437848864188551,-0.025235465116317,-0.133887850624008,0.0304714696839879,0.161658213015448,-0.0146929386387829
"DistanceFromHome11.",-0.00566233977357943,0.0116482558211805,-0.0104690600705498,-0.00962563457867577,-0.0242166438736634,-0.028970151727158,0.0294666363004253,0.00763053262734334,-0.0212764388103146,0.0200207514184736,0.00148333237595812,0.0105367844790229,0.0211723556261301,-0.0211291633530047,-0.0668111759992528,0.0406699778360547,0.00488578999456013,-0.0201880008326646,0.0285596376116124,0.0237953259595246,-0.0188687891790784,-0.00607998850539547,-0.00128441129535838,0.00829958408856467,-0.0191961021447986,-0.00194079024518261,0.0457572705007592,-0.0366681520148864,-0.0285116962311087,-0.0186327593725696,0.0202788193081593,0.056026355663678,-0.0266667635464813,-0.0129040241956006,-0.00233139576996759,-0.00215006524174708,-0.00489949951591148,-0.0217077847290467,0.0383375673137255,-0.0269051520426156,-0.00113063850172521,-0.0103164743281083,0.00018941688409939,0.0153777400613306,-0.037259063997412,-0.0402222140946788,-0.0337837444529401,-0.0131588142477649,0.0584283481316339,-0.0159338721110033,0.0213662245264111,0.00523363606893502,0.0560763542088933,-0.0372209065353492,0.00316943676646895,0.0283099368152843,-0.0309107488415837,0.0112311972949638,0.0211346878149031,-0.0354058099457638,0.0153907191798901,-0.0630516041911887,-0.0118436008831079,0.0357160988469616,0.0471855096847423,-0.016327668904699,-0.0285305818898454,-0.00125849976854968,0.0101877781136016,0.0459170568211925,0.0430761486788107,0.00622249715752284,0.0540038079575068,-0.0215564998334011,-0.0106235247864637,-0.00964272156335882,0.0163577655283739,-0.0147454033543156,0.0415356057138324,-0.0158342166931603,0.0437848864188551,1,-0.551659604119814,-0.0213787165782935,0.00199532914106616,0.0201684366860698,0.0104978196303868
"DistanceFromHome3.10",-0.00478404223049432,0.00644252707824339,-0.0230229435791402,-0.0325745674805618,0.050991791762111,0.0184429285811621,-0.0338451324039288,-0.0233118184216309,0.00818187446909492,0.00392942608272798,-0.00643902344704984,-0.00904848923140407,-0.0171671197907558,0.0149579910640974,0.0316783381284342,-0.025496495994983,-0.0102644558401475,0.0498481843290515,-0.0205147803628826,-0.0327947629526009,0.0439431011360907,0.00808738923725734,0.0204736512960384,-0.0139360030410414,0.0108132777364483,-0.00566903769248765,-0.0489367119577816,0.0431736584027721,0.0288560925396859,-0.00878188157022858,-0.03186310129329,-0.0289080458405494,0.00119810010444947,0.017308517690625,0.00633643529989321,0.00781277936698241,-0.006141229188312,0.0443075057737493,-0.015480563103603,-0.00116866877630984,0.0243769226661866,0.0265961881269904,-0.0231785042905869,-0.0383298461028154,0.0411534707140832,0.0270242966940672,0.00965688751204252,0.0101575884723143,-0.0471159588962083,0.0423307573566673,-0.0535723712244498,-0.0164314938101133,-0.0466259456448252,0.0132563965953841,0.00133032400974566,-0.0258013366403927,0.0247561024841436,0.0198006654362444,0.0103120455327052,-0.0123255292456378,0.00115457089440602,0.0415140114843998,-0.029135525552335,-0.0406569088224143,0.00232918483985391,0.0353496634035951,0.0320936606369021,-0.0372733464054188,-0.00506384304745961,-0.000101593492091504,-0.0332207321108028,0.0265909022284537,0.0117842360880951,0.013804318106026,-0.00780248001639519,0.0425141546867494,-0.034060009659459,0.0335896861626806,0.027299822058986,-0.00491427963292779,-0.025235465116317,-0.551659604119814,1,0.0535348035919649,0.00136845406697938,-0.0388444680532603,-0.0276976806594764
"Age26.33",0.0958851148563591,-0.0267048252334381,-0.0277971898778536,-0.0113059654935626,-0.0221295229705563,0.0425630627875564,0.00793188215816159,-0.0139595592386958,-0.00148064308482539,0.0182793275450897,-0.0122070807504724,0.00223221506666645,-0.0354394495746549,0.0186608742737309,0.0237856835667139,-0.0172335268811077,-0.0213072128959396,0.0452140938132666,-0.03907415924481,-0.00357917888725777,0.0113933689936597,0.00892073721252167,0.00363440380952751,-0.00875957565892716,0.0118402331318968,-0.0136203082019778,-0.0252496045500711,0.00924265784424452,0.0311858433471352,0.0104929953581449,0.0320229403361185,-0.0543397388764308,0.0244968543518074,-0.0311088052876798,0.0243438994451045,-0.00667820853194011,0.0387885749314869,-0.00190638110735869,-0.0298882038702123,0.0187945846009145,0.177405494403875,-0.111115821520948,-0.092225143564742,-0.106895868751531,-0.0141812737167472,-0.0253505699739358,-0.0449636890913867,-0.00911502334041077,-0.0222660690651232,-0.0346572503873202,-0.00784480532769144,0.00942429362546541,-0.0517479165666334,-0.00750966432457833,-0.00862687797097325,0.0382248642029579,0.0202999395415713,0.00187225331237646,0.0030151085848575,0.0235771698830648,-0.028434076137601,-0.0116276199494985,0.00955289457494805,-0.00622716135181588,0.0122555224727962,0.0039487383017981,0.125920401406319,-0.0321624039848129,-0.251144643181504,0.0511558528150087,-0.221752846186364,-0.00378693868136316,0.0347620617677313,0.0545934817221111,0.105228807358116,0.0183626526767637,-0.0875388985669562,0.0543272064244265,-0.00583130892087322,0.0735551915247322,-0.133887850624008,-0.0213787165782935,0.0535348035919649,1,-0.318332637197154,-0.568712782234763,-0.0374893092731662
"Age34.37",-0.0675128815168634,-0.00667102849574681,0.00623529713182915,-0.0207270700635137,-0.00227505002982396,0.0141188102374535,-0.0400607535508783,0.00971658884314763,0.0384427855097906,0.0129355237676112,-0.0203612229992256,-0.00379269122253929,-0.00614009798836043,0.0157375038437434,-0.00203743505030167,0.0200342131048814,-0.0174179691099321,-0.010522270371174,0.00519874379696994,-0.030772436941758,0.0210659023735124,-0.0223052569635827,0.0469738783832155,-0.0300217872916939,-0.024077715499349,0.0447592363114684,0.0179759887621066,0.0225400958525206,0.0129198105213697,-0.0268378287230555,-0.00553514341215998,0.0122441229240093,-0.0440499900692339,-0.0214889814351201,0.0188326845473336,-0.00629179045725029,-0.0320268171255932,0.0131100604778289,0.00570239108149188,-0.00608410604489823,0.0220626149432214,-0.00327491990298368,-0.032486986706937,0.0340696170242683,0.00439990300074736,0.0155875414214737,-0.0258369006635432,-0.0680492880716406,-0.00232224969289865,-0.00262451587770562,-0.0286456502157137,0.00350072026797033,0.0472519031003058,-0.0119534406774737,-0.0042895480135093,0.00656638913803373,0.036143387935043,-0.0157960939712503,-0.0231098533639263,0.013584931042472,0.013404128770425,0.0094285397722536,0.0178043199021416,-0.0247070689387135,0.0141701942494475,0.0222693174968679,0.0655376909643609,0.0858300555655185,0.0719568157629441,-0.127600446631904,-0.0302366129112274,-0.0635704000462491,-0.00737154827925683,0.019919720161098,0.0691960966241335,-0.0515854107484312,0.0486477295762944,-0.0179576338089664,0.0198335536964678,0.00685947392734842,0.0304714696839879,0.00199532914106616,0.00136845406697938,-0.318332637197154,1,-0.409606071482239,0.00131129689768199
